,Codigo,Descripcion,Fecha Compra,Fecha Venta,Inv Bodega,Inv Matriz,Inv Serena,Inv Industrial
0,00000056,WK 48/3                                           ,22/08/2022,13/01/2023,S,N,N,S
1,00000057,C 21104 FILTEC                                    ,01/07/2020,05/08/2022,,N,,
2,00000239,FILTRO BENC W31/2 CHICO                           ,19/01/2022,15/12/2022,S,N,S,N
3,00000240,FILTRO BENC UNIV. GF61                            ,16/06/2021,03/02/2023,S,N,S,
4,00000241,WK 66 NS V16 93/97                                ,28/09/2020,26/05/2021,S,N,N,S
5,00000242,WK 66 D21 DEUSIC                                  ,09/10/2018,16/08/2022,S,N,S,S
6,00000652,FILTRO AIRE MAXXUS T60                            ,24/01/2022,21/11/2022,,S,N,
7,00000704,FILTRO ACEITE MAXXUS T60                          ,24/01/2022,28/10/2022,,N,N,
8,00000744,C 2408                                            ,29/09/2022,02/02/2023,,N,N,
9,00001089,FILTRO BENCINA MINI UNIV                          ,29/01/2018,03/09/2021,S,N,N,
10,00001498,FILTRO UNIVERSAL PLATICO TRANSP 5/16 KENDAL       ,14/05/2020,13/03/2021,,N,S,N
11,00001657,C 17006  MECA FILTER                              ,12/06/2020,15/09/2021,,S,N,
12,00001777,C 36007                                           ,01/02/2023,05/12/2022,,S,N,
13,00001778,FILTRO AIRE KIA MORNING 1.2  2017 / 2020          ,13/06/2020,23/05/2022,,S,N,
14,00001868,FILTRO POLEN VOLVO XC60 S80 (07-)                 ,23/12/2016,27/03/2012,S,N,N,
15,00001910,C 2454 STP                                        ,16/06/2020,24/06/2020,,S,N,
16,00001932,FILTRO ACEITE MITSUBISHI MONTERO 00               ,06/06/2020,18/06/2020,,S,N,
17,00002176,C 3585  SAT                                       ,09/06/2021,10/07/2021,,S,N,
18,00002321,W 610/80 SAT                                      ,02/07/2021,16/01/2023,S,S,N,
19,00002330,WK 66 SAT                                         ,10/09/2021,14/10/2022,S,S,N,
20,00002332,WK 850/1  SAT                                     ,09/06/2021,21/01/2022,,S,N,
21,00002335,W 610/82  SAT                                     ,15/07/2021,04/11/2021,,S,N,
22,00002338,WK 56  STP                                        ,19/05/2021,01/10/2022,,S,N,
23,00002339,W 67/80 WEGA JFO-0313                             ,06/06/2022,14/09/2022,S,S,N,
24,00002340,C 17205  SAT                                      ,09/06/2021,01/04/2022,,S,N,
25,00002341,W 68/80  SAT                                      ,15/07/2021,05/05/2022,,S,N,
26,00002342,C 22024 SAT                                       ,15/07/2021,24/12/2021,,S,N,
27,00002343,W 712/22 SAT                                      ,15/07/2021,18/04/2022,,S,N,
28,00002344,W 712/52 SAT                                      ,09/06/2021,12/09/2022,,S,N,
29,00002345,W 712/8 SAT                                       ,09/06/2021,03/11/2021,,S,N,
30,00002347,W 719/27  SAT                                     ,09/06/2021,03/05/2022,,S,N,
31,00002348,W 713/34  SAT                                     ,09/06/2021,10/05/2022,,S,N,
32,00002349,W 816  SAT                                        ,09/06/2021,05/07/2021,,S,N,
33,00002350,W 818/8  SAT                                      ,15/07/2021,31/07/2021,,S,N,
34,00002351,W 920/48  SAT                                     ,09/06/2021,06/12/2022,,S,N,
35,00002352,W 924/5  SAT                                      ,09/06/2021,29/08/2022,,S,N,
36,00002353,C 22144  SAT                                      ,09/06/2021,10/07/2021,,S,N,
37,00002354,C 23107 SAT                                       ,15/07/2021,30/09/2021,,S,N,
38,00002355,C 2340  SAT                                       ,09/06/2021,21/07/2021,,S,N,
39,00002356,C 24011  SAT                                      ,09/06/2021,06/07/2021,,S,N,
40,00002357,C 25125  SAT                                      ,09/06/2021,19/01/2022,,S,N,
41,00002358,W 927/8  SAT  ( W930/26 )                         ,02/02/2022,01/09/2022,S,S,N,
42,00002359,WP 928/81  SAT                                    ,09/06/2021,14/09/2021,,S,N,
43,00002360,HU 711/51X  SAT                                   ,09/06/2021,21/10/2021,,S,N,
44,00002361,HU 716/ 2X  SAT                                   ,09/06/2021,06/12/2021,,S,N,
45,00002362,H 819/ 1X SAT                                     ,15/07/2021,05/09/2022,,S,N,
46,00002370,PF 1050/ 1X SAT                                   ,09/06/2021,21/12/2022,,S,N,
47,00002373,C 15135  SAT                                      ,15/07/2021,02/04/2022,,S,N,
48,00002374,C 16006 SAT                                       ,15/07/2021,18/10/2022,,S,N,
49,00002375,C 2775  SAT                                       ,09/06/2021,28/05/2022,,S,N,
50,00002377,C 2964  SAT                                       ,09/06/2021,21/07/2021,,S,N,
51,00002378,C 3350 SAT                                        ,09/06/2021,18/11/2022,,S,N,N
52,00002379,W 924/10  SAT                                     ,09/06/2021,14/11/2022,,S,N,
53,00002382,W 68/3 SAT                                        ,02/07/2021,26/05/2022,,S,N,
54,00002383,W 712/19  SAT                                     ,02/07/2021,16/10/2021,,S,N,
55,00002384,W 712/81 SAT                                      ,15/07/2021,07/01/2022,,S,N,
56,00002385,W 75/2 SAT                                        ,02/07/2021,04/01/2023,,S,N,
57,00002386,W 920/21  SAT                                     ,02/07/2021,14/01/2022,,S,N,
58,00002387,HU 7001X    SAT                                   ,02/07/2021,23/08/2022,,S,N,
59,00002398,C 1802 SAT                                        ,02/07/2021,14/08/2021,S,S,N,N
60,00002406,C 3121  SAT                                       ,02/07/2021,21/07/2021,,S,N,
61,00002408,CU 22007 SAT                                      ,02/07/2021,,,S,N,
62,00002409,CU- 22001/2  SAT                                  ,02/07/2021,03/12/2013,,S,N,
63,00002410,WK 714/1  SAT                                     ,02/07/2021,06/11/2021,,S,N,
64,00002411,WK- 829/3 SAT                                     ,15/07/2021,28/01/2023,,S,N,
65,00002413,C 2418  SAT                                       ,02/07/2021,28/04/2022,,S,N,
66,00002415,W 6002  SAT                                       ,15/07/2021,04/01/2023,S,S,N,
67,00002419,W 7023  SAT                                       ,15/07/2021,12/01/2022,S,S,N,
68,00002420,W 713/1  SAT                                      ,15/07/2021,30/08/2021,S,S,N,
69,00002421,W 830/3  SAT                                      ,15/07/2021,01/06/2022,S,S,N,
70,00002422,C 2546/1  SAT   C2419                             ,15/07/2021,30/10/2021,,S,N,
71,00002423,C 2663  SAT                                       ,15/07/2021,10/06/2022,,S,N,
72,00002424,WK 10034 Z                                        ,26/01/2023,10/01/2023,S,S,N,
73,00002426,PU 835 X  SAT                                     ,15/07/2021,25/10/2022,,S,N,
74,00002427,PU 9009Z SAT                                      ,10/09/2021,26/04/2022,,S,N,
75,00002428,PU 915 X   SAT                                    ,10/09/2021,15/06/2022,,S,N,
76,00002429,WK 66/5     SAT                                   ,15/07/2021,06/12/2021,S,S,N,
77,00002430,WK 710/1 SAT                                      ,21/08/2021,20/01/2023,S,S,N,
78,00002431,WK 829   SAT                                      ,15/07/2021,27/10/2021,S,S,N,
79,00002432,WK 842/ 2    SAT                                  ,15/07/2021,10/08/2022,S,S,N,
80,00002437,FILTRO POLEN MIT L200 16/18/LANC 07/13/OUTL CU2141,29/12/2021,07/01/2023,S,S,N,
81,00002438,PU 1018X STP                                      ,28/07/2021,17/05/2022,S,S,N,
82,00002686,FILTRO ACEITE FIAT FIORINO CITY 1.3D/BIPPER 1.3D  ,13/01/2017,30/06/2014,,N,N,
83,00002687,FILTRO POLEN FIAT FIORINO CITY/BIPPER/NEMO        ,13/01/2017,21/10/2011,,N,N,
84,00002721,W 67/88 MANN                                      ,26/12/2022,08/02/2023,,S,S,
85,00002725,W 930/26 MANN = (W 927/8)                         ,27/01/2023,07/02/2023,S,S,S,
86,00002740,HU 6013Z MANN                                     ,29/07/2022,06/02/2023,,S,N,
87,00002785,C 2030 KENDAL                                     ,11/12/2021,06/02/2023,,S,S,
88,00002827,P 926/8X STP                                      ,21/06/2019,20/05/2020,,N,,
89,00002901,W 8017   LONG LIFE                                ,11/11/2021,22/12/2015,S,S,N,
90,00002905,FILTRO AIRE  HUNDAI H100 93/0                     ,30/01/2020,01/02/2020,,S,S,S
91,00002915,FILTRO AIRE 56040821 BALDWIN                      ,01/09/2016,03/09/2016,,S,,
92,00003041,C 28100 MANN                                      ,25/03/2021,15/12/2021,,S,N,
93,00003060,FILTRO AIRE VW GOLF A4 1.6/1.8/2.0                ,26/06/2019,10/07/2019,,N,,
94,00003152,CEBADOR SOLO ARANA HYUN H-1/PORTER/GALLOPER       ,03/06/2016,13/01/2017,,N,N,
95,00003181,FILTRO RACOR RK25 C/VASO RAMA                     ,09/02/2017,10/01/2014,,N,N,
96,00003182,HU 816X INTERPARTS                                ,09/02/2017,30/11/2020,,N,N,
97,00003189,C 2184 MANN                                       ,18/01/2023,14/11/2022,,N,N,
98,00003190,C 21015                                           ,22/03/2022,27/01/2023,,N,N,
99,00003208,C 25125 STP                                       ,10/06/2021,13/01/2022,,N,N,
100,00003312,C 1858/4 MANN                                     ,02/09/2022,30/01/2023,,S,N,
101,00003325,C 24010 MANN EX2418                               ,14/10/2022,20/01/2023,,S,N,N
102,00003342,FILTRO CABINA NISSAN D21                          ,07/08/2021,22/10/2021,,N,S,
103,00003343,FILTRO BENCINA TOY HILUX 06/                      ,03/03/2020,18/01/2022,,N,S,
104,00003360,C- 23107 PENRIUS                                  ,23/02/2017,24/04/2018,,N,N,
105,00003383,C 2504/1                                          ,22/03/2022,25/10/2012,,N,N,
106,00003437,C 28015 MANN                                      ,26/05/2022,21/10/2022,S,S,N,S
107,00003439,BF 606                                                                                              ,,,,,,
108,00003440,PU 723X REEMPLAZA A BF 702x MANN                  ,01/12/2022,07/02/2023,,N,S,
109,00003441,BF 706                                                                                              ,,14/07/2014,,N,,
110,00003442,BFU 707x                                          ,09/12/2021,07/11/2022,S,N,N,S
111,00003443,BF 718                                                                                              ,,27/10/2011,,N,,
112,00003444,BF 722                                                                                              ,,,,,,
113,00003445,BFU 811x                                          ,25/01/2021,28/01/2021,S,N,N,
114,00003446,BF 811/1x                                                                                           ,19/06/2013,30/05/2013,,N,,
115,00003447,BF 920                                                                                              ,,,,,,
116,00003448,BF 1014                                                                                             ,,,,,,
117,00003449,BF 1018/1                                                                                           ,,,,,,
118,00003450,BF 1021                                                                                             ,,,,,,
119,00003451,BF 1121                                                                                             ,,,,,,
120,00003452,BF 1121/1                                                                                           ,,,,,,
121,00003453,BF 1131                                                                                             ,,,,,,
122,00003454,BF 1231                                                                                             ,,,,,,
123,00003455,BF 1472                                                                                             ,,,,,,
124,00003456,BF 1771                                                                                             ,,,,,,
125,00003457,BF 1774                                                                                             ,,,,,,
126,00003458,BF 2259                                                                                             ,,,,,,
127,00003459,BF 15109                                                                                            ,,,,,,
128,00003460,BF 22127                                                                                            ,,,,,,
129,00003461,BF 22127/10                                                                                         ,,,,,,
130,00003462,BF 22137                                                                                            ,,,,,,
131,00003463,BF 22148                                                                                            ,,,,,,
132,00003464,BF 22164                                                                                            ,,,,,,
133,00003465,C 31                                                                                                ,,,,,,
134,00003466,C 31/1                                                                                              ,,,,,,
135,00003467,C 32                                                                                                ,,,,,,
136,00003468,C 33                                                                                                ,,,,,,
137,00003469,C 34                                                                                                ,,,,,,
138,00003470,C 35                                                                                                ,,,,,,
139,00003471,C 37                                                                                                ,,,,,,
140,00003472,C 41                                                                                                ,,,,,,
141,00003473,C 41/3                                                                                              ,,,,,,
142,00003474,C 42/1                                                                                              ,,,,,,
143,00003475,C 42/2                                                                                              ,,,,,,
144,00003476,C 43                                                                                                ,,,,,,
145,00003477,C 44/2                                                                                              ,,24/07/2015,,N,,
146,00003478,C 46                                                                                                ,,,,,,
147,00003479,C 48                                                                                                ,,,,,,
148,00003480,C 52                                                                                                ,,,,,,
149,00003481,C 52/1                                                                                              ,,,,N,,
150,00003482,C 53                                                                                                ,,,,,,
151,00003483,C 54                                                                                                ,,,,,,
152,00003484,C 55                                                                                                ,,,,,,
153,00003485,C 63                                                                                                ,,,,,,
154,00003486,C 64/1                                                                                              ,,,,,,
155,00003487,C 65/10                                                                                             ,,22/03/2016,,N,,
156,00003488,C 66                                                                                                ,,,,,,
157,00003489,C 66/1                                                                                              ,,,,,,
158,00003490,C 69/1                                                                                              ,,27/11/2014,,N,,
159,00003491,C 72                                                                                                ,,,,,,
160,00003492,C 72/1                                                                                              ,,,,,,
161,00003493,C 73                                                                                                ,,,,,,
162,00003494,C 74                                                                                                ,,,,,,
163,00003495,C 75                                                                                                ,,,,,,
164,00003496,C 75/2                                            ,11/09/2014,01/09/2022,S,N,N,
165,00003497,C 75/3                                                                                              ,,,,,,
166,00003498,C 76/1                                                                                              ,,,,,,
167,00003499,C 76/10                                                                                             ,,,,,,
168,00003500,C 76/15                                                                                             ,,29/03/2012,,N,,
169,00003501,C 76/20                                                                                             ,,,,,,
170,00003502,C 76/30                                                                                             ,,,,,,
171,00003503,C 77                                                                                                ,,,,,,
172,00003504,C 77/2                                                                                              ,,,,,,
173,00003505,C 78                                                                                                ,,,,,,
174,00003506,C 78/10                                                                                             ,,,,,,
175,00003507,C 79/1                                                                                              ,,,,,,
176,00003508,C 87                                                                                                ,,,,,,
177,00003509,C 93                                                                                                ,,,,,,
178,00003510,C 96                                                                                                ,,,,,,
179,00003511,C 97                                                                                                ,,,,,,
180,00003512,C 114                                                                                               ,,,,,,
181,00003513,C 116                                             ,,,,,,
182,00003514,C 117                                                                                               ,,,,,,
183,00003515,C 119                                                                                               ,,24/02/2022,,N,,
184,00003516,C 124                                                                                               ,,,,,,
185,00003517,C 131                                                                                               ,,,,,,
186,00003518,C 149                                                                                               ,,,,,,
187,00003519,C 402                                                                                               ,,,,,,
188,00003520,C 408                                                                                               ,,,,,,
189,00003521,C 411                                                                                               ,,,,,,
190,00003522,C 502                                                                                               ,,,,,,
191,00003523,C 503                                                                                               ,,,,,,
192,00003524,C 505                                                                                               ,,,,,,
193,00003525,C 602                                                                                               ,,,,,,
194,00003526,C 603                                                                                               ,,,,,,
195,00003527,C 609                                                                                               ,,,,,,
196,00003528,C 610/2                                                                                             ,,,,,,
197,00003529,C 642                                                                                               ,,,,,,
198,00003530,C 704                                                                                               ,,,,,,
199,00003531,C 710                                             ,20/09/2022,15/11/2022,,N,,
200,00003532,C 711                                                                                               ,,,,,,
201,00003533,C 711/1                                                                                             ,,,,,,
202,00003534,C 712/10                                                                                            ,,,,,,
203,00003535,C 713                                                                                               ,,,,,,
204,00003536,C 713/10                                                                                            ,,,,,,
205,00003537,C 718                                                                                               ,,31/08/2017,,N,,
206,00003538,C 722                                                                                               ,,,,,,
207,00003540,C 737                                                                                               ,,,,,,
208,00003541,C 744                                                                                               ,,,,,,
209,00003543,C 803                                                                                               ,,,,,,
210,00003544,C 805                                                                                               ,,,,,,
211,00003545,C 808                                                                                               ,,,,,,
212,00003546,C 809                                                                                               ,,,,,,
213,00003547,C 810x                                                                                              ,,,,,,
214,00003548,C 811                                                                                               ,,12/08/2013,,N,,
215,00003549,C 812                                                                                               ,,,,,,
216,00003550,C 812/10                                                                                            ,,,,,,
217,00003551,C 814/10                                                                                            ,,,,,,
218,00003552,C 816/1                                                                                             ,,14/09/2021,,,,N
219,00003553,C 822                                                                                               ,,,,,,
220,00003554,C 825                                             ,22/06/2016,23/06/2016,,N,,
221,00003556,C 829                                                                                               ,,,,,,
222,00003558,C 830                                             ,12/01/2023,29/09/2022,S,N,,
223,00003559,C 845                                                                                               ,,,,,,
224,00003560,C 903                                                                                               ,,04/03/2014,,N,,
225,00003561,C 904                                                                                               ,,,,,,
226,00003562,C 905                                                                                               ,,,,,,
227,00003563,C 906                                                                                               ,,21/02/2020,S,N,,
228,00003564,C 907                                                                                               ,,,,,,
229,00003565,C 911                                                                                               ,,14/07/2012,,N,,
230,00003566,C 911X-2                                                                                            ,,,,,,
231,00003567,C 912                                                                                               ,,,,,,
232,00003568,C 914                                                                                               ,,,,,,
233,00003569,C 915                                                                                               ,,,,,,
234,00003570,C 919                                                                                               ,,25/06/2015,,N,,
235,00003571,C 920                                                                                               ,,,,,,
236,00003572,C 930                                                                                               ,,,,,,
237,00003573,C 939                                                                                               ,,,,,S,
238,00003575,C 940                                                                                               ,,,,,,
239,00003576,C 941                                                                                               ,,,,N,,
240,00003578,C 944                                                                                               ,,,,,,
241,00003580,C 949                                                                                               ,02/04/2012,18/01/2013,,N,,
242,00003581,C 957                                                                                               ,,,,,,
243,00003582,C 1010                                                                                              ,,,,,,
244,00003583,C 1017                                                                                              ,,,,,,
245,00003584,C 1022                                                                                              ,,,,,,
246,00003585,C 1024                                                                                              ,,,,,,
247,00003586,C 1038                                                                                              ,,,,,,
248,00003588,C 1038/10                                                                                           ,,,,,,
249,00003589,C 1040                                                                                              ,,,,,,
250,00003591,C 1043/1                                                                                            ,,,,,,
251,00003592,C 1045                                                                                              ,,31/05/2019,,N,N,
252,00003593,C 1045                                                                                              ,,,,,,
253,00003594,C 1049                                                                                              ,,,,,,
254,00003595,C 1051                                                                                              ,,,,,,
255,00003596,C 1077                                                                                              ,,,S,,,
256,00003598,C 1090                                                                                              ,,,,,,
257,00003599,C 1090                                                                                              ,,21/01/2019,,N,,
258,00003600,C 1104                                                                                              ,,,,,,
259,00003601,C 1105                                                                                              ,,,,,,
260,00003602,C 1108                                                                                              ,,,,,,
261,00003603,C 1108/1                                                                                            ,,,,,,
262,00003604,C 1109                                                                                              ,,20/09/2021,S,N,,
263,00003605,C 1110                                                                                              ,,,,S,,
264,00003606,C 1111/1                                                                                            ,,,,,,
265,00003607,C 1112                                                                                              ,07/03/2018,11/05/2021,S,N,,
266,00003608,C 1112/2                                                                                            ,,,,,,
267,00003609,C 1113                                            ,10/06/2022,13/10/2022,,N,N,
268,00003610,C 1114                                                                                              ,,,,,,
269,00003611,C 1115                                                                                              ,,,,,,
270,00003612,C 1116                                                                                              ,,,,,,
271,00003613,C 1117                                                                                              ,,,,,,
272,00003614,C 1118                                                                                              ,,,,,,
273,00003615,C 1118/5                                                                                            ,,,,,,
274,00003616,C 1119                                                                                              ,,,,,,
275,00003617,C 1120                                                                                              ,,,,,,
276,00003618,C 1120/5                                                                                            ,,,,,,
277,00003619,C 1121                                                                                              ,,10/08/2022,,N,N,
278,00003620,C 1123                                                                                              ,,,,,,
279,00003621,C 1124                                                                                              ,,,,,,
280,00003623,C 1125                                                                                              ,,24/09/2019,,N,S,
281,00003624,C 1126                                                                                              ,,,,,,
282,00003625,C 1127                                                                                              ,,05/11/2011,,N,,
283,00003626,C 1128                                                                                              ,,,,,,
284,00003627,C 1129                                                                                              ,,,,,,
285,00003628,C 1131                                                                                              ,,,,,,
286,00003629,C 1131/10                                                                                           ,,,,,,
287,00003630,C 1132/10                                                                                           ,,,,,,
288,00003631,C 1133                                                                                              ,,,,,,
289,00003632,C 1134                                                                                              ,,,,,,
290,00003633,C 1135                                                                                              ,,05/10/2020,,N,,
291,00003634,C 1138                                                                                              ,,,S,,,
292,00003635,C 1140                                            ,29/01/2022,01/02/2022,,N,,N
293,00003636,C 1140/1                                                                                            ,16/11/2016,05/01/2023,S,N,,
294,00003637,C 1150                                                                                              ,,,S,,,
295,00003638,C 1157/2                                          ,,09/10/2019,S,N,,
296,00003640,C 1158                                            ,28/02/2020,22/02/2021,S,N,N,
297,00003641,C 1159                                                                                              ,14/12/2009,12/09/2018,,N,,
298,00003642,C 1169                                                                                              ,07/08/2018,08/01/2020,,N,,
299,00003643,C 1174                                            ,09/06/2021,10/03/2021,S,N,,N
300,00003644,C 1175                                                                                              ,,,,,,
301,00003646,C 1176                                                                                              ,,,,,,
302,00003647,C 1176/3                                                                                            ,12/11/2018,14/09/2022,,N,,
303,00003648,C 1184                                                                                              ,21/06/2010,18/02/2022,,N,S,
304,00003649,C 1185                                                                                              ,,,,,,
305,00003650,C 1186                                                                                              ,,,,,,
306,00003651,C 1188                                            ,13/11/2021,12/05/2022,S,N,N,
307,00003652,C 1194                                            ,09/12/2021,25/11/2022,S,N,N,S
308,00003653,C 1195                                                                                              ,,,,,,
309,00003654,C 1198                                                                                              ,,,,,,
310,00003655,C 1205                                                                                              ,,,,,N,
311,00003656,C 1206                                                                                              ,,,,,,
312,00003657,C 1207                                                                                              ,,,,,,
313,00003658,C 1212                                                                                              ,,,,,,
314,00003659,C 1213                                                                                              ,,,,,,
315,00003660,C 1238                                                                                              ,04/07/2011,02/07/2015,,N,N,
316,00003661,C 1243                                                                                              ,,05/04/2014,,,N,
317,00003662,C 1249                                                                                              ,,,,,,
318,00003663,C 1254                                                                                              ,,06/02/2017,,N,N,
319,00003664,C 1261                                                                                              ,,,,,,
320,00003666,C 1262                                                                                              ,03/08/2010,07/01/2023,S,N,N,
321,00003667,C 1263                                                                                              ,,,,,,
322,00003668,C 1270                                                                                              ,,,,,,
323,00003670,C 1274                                            ,29/11/2019,18/10/2019,,N,,
324,00003671,C 1277                                                                                              ,,,,,,
325,00003673,C 1281                                            ,24/02/2016,07/01/2021,,N,,
326,00003675,C 1286/1                                          ,07/03/2018,10/12/2018,S,N,,S
327,00003676,C 1296                                                                                              ,,,,,,
328,00003678,C 1311                                                                                              ,,,,,,
329,00003679,C 1312                                                                                              ,,,,,,
330,00003680,C 1312/1                                                                                            ,09/03/2010,22/11/2019,,N,,
331,00003681,C 1316                                                                                              ,,,,,,
332,00003682,C 1323                                                                                              ,,27/07/2013,,N,,
333,00003683,C 1327                                                                                              ,,,,,,
334,00003684,C 1327/1                                                                                            ,,,,,,
335,00003685,C 1337                                                                                              ,,,,,,
336,00003686,C 1338                                                                                              ,,,,,,
337,00003687,C 1338/1                                                                                            ,,,,,,
338,00003688,C 1340                                                                                              ,,16/01/2019,,N,,
339,00003689,C 1344                                                                                              ,,,,,,
340,00003690,C 1362                                                                                              ,10/10/2014,27/07/2019,,N,,
341,00003691,C 1368                                                                                              ,,,,,,
342,00003692,C 1370                                                                                              ,,21/03/2016,,,N,
343,00003693,C 1370/1                                                                                            ,,,,,,
344,00003694,C 1371                                                                                              ,17/11/2011,,S,N,,
345,00003696,C 1380                                                                                              ,29/03/2012,26/05/2021,,N,,
346,00003697,C 1380/1                                          ,09/02/2015,25/04/2016,S,N,N,
347,00003698,C 1381                                                                                              ,,,,,,
348,00003699,C 1383                                                                                              ,,,,,,
349,00003701,C 1394/1                                                                                            ,,,,,,
350,00003702,C 1397                                                                                              ,,,,,,
351,00003704,C 1411                                                                                              ,,,,,,
352,00003705,C 1413                                                                                              ,,19/07/2013,,N,,
353,00003706,C 1415                                            ,15/12/2022,24/12/2022,S,N,,
354,00003707,C 1417                                                                                              ,,23/03/2016,,N,,
355,00003708,C 1426                                            ,02/12/2022,07/12/2022,,N,N,
356,00003709,C 1428                                                                                              ,03/08/2010,18/11/2017,S,N,,
357,00003710,C 1430/1                                          ,23/07/2019,22/10/2020,,N,,
358,00003711,C 1432 F. AIRE                                                                                      ,,,,,,
359,00003712,C 1434                                                                                              ,,,,,,
360,00003713,C 1440                                                                                              ,07/03/2018,06/02/2023,S,N,,
361,00003714,C 1441                                                                                              ,,21/01/2014,,N,,
362,00003715,C 1448                                                                                              ,,,,,,
363,00003716,C 1449                                                                                              ,,,,,,
364,00003717,C 1450                                                                                              ,,,,,,
365,00003718,C 1451                                                                                              ,,,,,,
366,00003719,C 1460                                            ,12/01/2023,19/08/2021,S,N,N,
367,00003720,C 1465                                                                                              ,,,,,,
368,00003722,C 1468                                                                                              ,07/08/2012,06/10/2021,,N,,
369,00003723,C 1469                                                                                              ,,,,,,
370,00003725,C 1472                                                                                              ,,29/03/2019,,N,,
371,00003726,C 1478/10                                                                                           ,,,,,,
372,00003727,C 1489                                                                                              ,,06/11/2015,,N,,
373,00003729,C 1511                                                                                              ,,,,,,
374,00003730,C 1513                                                                                              ,,,,,,
375,00003731,C 1517                                                                                              ,,16/08/2021,,N,,
376,00003732,C 1519                                                                                              ,,23/10/2021,,N,,
377,00003733,C 1519/1                                                                                            ,,,,,,
378,00003734,C 1520                                                                                              ,,21/01/2015,,,S,
379,00003735,C 1521                                                                                              ,,,,,,
380,00003736,C 1522                                                                                              ,30/01/2019,03/12/2018,,N,,
381,00003737,C 1523                                                                                              ,,,,,,
382,00003738,C 1528/5                                                                                            ,,,,,,
383,00003739,C 1529/1                                                                                            ,,,,,,
384,00003740,C 1534                                                                                              ,,,,,,
385,00003741,C 1535/1                                          ,,22/04/2022,,N,,
386,00003742,C 1540                                            ,19/10/2017,,,N,,
387,00003743,C 1544                                                                                              ,,,,,,
388,00003744,C 1552                                                                                              ,,,,,,
389,00003745,C 1555/1                                                                                            ,,,,,,
390,00003746,C 1555/4                                                                                            ,,,,,,
391,00003747,C 1557                                                                                              ,,,,,,
392,00003748,C 1559                                            ,12/01/2023,30/01/2023,S,N,N,
393,00003749,C 1567                                                                                              ,,,,,,
394,00003750,C 1569                                            ,02/09/2022,04/02/2023,S,N,S,
395,00003751,C 1572                                                                                              ,,,,,,
396,00003752,C 1574                                                                                              ,,,,,,
397,00003753,C 1577/1                                                                                            ,,,,,,
398,00003754,C 1587                                                                                              ,,,,,,
399,00003756,C 1589/1                                                                                            ,,,,,,
400,00003757,C 1590                                            ,14/12/2011,02/11/2019,S,N,,
